horse,horseLabel,mother,motherLabel,father,fatherLabel,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q108588246,Fahre,,,,,1947,,female organism
http://www.wikidata.org/entity/Q108598878,Joyful Lady,http://www.wikidata.org/entity/Q108598969,Aresa-Lady,http://www.wikidata.org/entity/Q22329202,Nimmerdor,1991,,female organism
http://www.wikidata.org/entity/Q108598949,Joost,,,http://www.wikidata.org/entity/Q108199562,Consul,1968,,male organism
http://www.wikidata.org/entity/Q108598969,Aresa-Lady,,,http://www.wikidata.org/entity/Q108598949,Joost,1982,,female organism
http://www.wikidata.org/entity/Q108599126,Aldato,,,,,1958,,male organism
http://www.wikidata.org/entity/Q108600538,Landetto,http://www.wikidata.org/entity/Q108587966,Odetta,http://www.wikidata.org/entity/Q22315525,Landgraf I,1987,,male organism
http://www.wikidata.org/entity/Q108602178,Romadour II,,,http://www.wikidata.org/entity/Q108602190,Romulus I,1969,,male organism
http://www.wikidata.org/entity/Q108602190,Romulus I,,,http://www.wikidata.org/entity/Q108602212,Remus I,1961,,male organism
http://www.wikidata.org/entity/Q108602212,Remus I,,,http://www.wikidata.org/entity/Q108602236,Radetzky,1958,,male organism
http://www.wikidata.org/entity/Q108602236,Radetzky,,,http://www.wikidata.org/entity/Q77035386,Ramzes,1951,,male organism
http://www.wikidata.org/entity/Q108602318,Adone,,,http://www.wikidata.org/entity/Q108602374,Angelo,1973,,female organism
http://www.wikidata.org/entity/Q108602374,Angelo,,,,,1962,,male organism
http://www.wikidata.org/entity/Q108603194,Weica,,,,,1982,,female organism
http://www.wikidata.org/entity/Q108603890,Andvaranaut,http://www.wikidata.org/entity/Q11300664,Gullveig,http://www.wikidata.org/entity/Q11297858,King Kamehameha,2018,,female organism
http://www.wikidata.org/entity/Q108616205,La Palina,http://www.wikidata.org/entity/Q108616553,Parthenis,http://www.wikidata.org/entity/Q108616521,Ambassador IV,1924,,female organism
http://www.wikidata.org/entity/Q108616403,Frayeur,http://www.wikidata.org/entity/Q108616441,Freia III,http://www.wikidata.org/entity/Q4925007,Blandford,1928,,female organism
http://www.wikidata.org/entity/Q108616441,Freia III,http://www.wikidata.org/entity/Q108616486,Fliegerin,http://www.wikidata.org/entity/Q1166219,Dark Ronald,1922,,female organism
http://www.wikidata.org/entity/Q108616486,Fliegerin,,,,,1913,,female organism
http://www.wikidata.org/entity/Q108616521,Ambassador IV,,,http://www.wikidata.org/entity/Q1166219,Dark Ronald,1911,,male organism
http://www.wikidata.org/entity/Q108616553,Parthenis,,,http://www.wikidata.org/entity/Q4699589,Ajax,1911,,female organism
http://www.wikidata.org/entity/Q108634689,J'vins mars,http://www.wikidata.org/entity/Q108637568,Mazette,http://www.wikidata.org/entity/Q108637447,Cyrus,1931,,female organism
http://www.wikidata.org/entity/Q108634785,Vaillante,http://www.wikidata.org/entity/Q108635274,Querqueville,http://www.wikidata.org/entity/Q108635047,Porte Bonheur,1943,,female organism
http://www.wikidata.org/entity/Q108635047,Porte Bonheur,http://www.wikidata.org/entity/Q108638846,Histoire,http://www.wikidata.org/entity/Q108638724,Royal Chestnut,1937,,male organism
http://www.wikidata.org/entity/Q108635274,Querqueville,http://www.wikidata.org/entity/Q108639225,Cancale,http://www.wikidata.org/entity/Q108638995,Vas-y donc,1938,,female organism
http://www.wikidata.org/entity/Q108635791,Velleda,http://www.wikidata.org/entity/Q108638599,Lapin,http://www.wikidata.org/entity/Q108638096,Horloger,1921,,female organism
http://www.wikidata.org/entity/Q108637215,No Go,,,,,1934,,female organism
http://www.wikidata.org/entity/Q108637447,Cyrus,,,,,1924,,male organism
http://www.wikidata.org/entity/Q108637568,Mazette,,,,,1925,,female organism
http://www.wikidata.org/entity/Q108638096,Horloger,http://www.wikidata.org/entity/Q112112684,Scabieuse,http://www.wikidata.org/entity/Q108638235,Aunay,1907,,male organism
http://www.wikidata.org/entity/Q108638235,Aunay,http://www.wikidata.org/entity/Q108638461,Océanie,http://www.wikidata.org/entity/Q52554965,James Watt,1900,,male organism
http://www.wikidata.org/entity/Q108638461,Océanie,,,http://www.wikidata.org/entity/Q96037199,Fuschia,1892,,female organism
http://www.wikidata.org/entity/Q108638599,Lapin,,,,,1911,,female organism
http://www.wikidata.org/entity/Q108638724,Royal Chestnut,,,,,1917,,male organism
http://www.wikidata.org/entity/Q108638846,Histoire,,,,,1929,,female organism
http://www.wikidata.org/entity/Q108638995,Vas-y donc,,,,,1921,,male organism
http://www.wikidata.org/entity/Q108639225,Cancale,,,,,1925,,female organism
http://www.wikidata.org/entity/Q108639724,Orange Queen,http://www.wikidata.org/entity/Q111344324,Model Queen,http://www.wikidata.org/entity/Q108649791,Martagon,1904,,female organism
http://www.wikidata.org/entity/Q108641811,Adoret Z,http://www.wikidata.org/entity/Q123517007,Goldtret Z,http://www.wikidata.org/entity/Q2649831,Alme,1980,,female organism
http://www.wikidata.org/entity/Q108642268,Innovation,,,http://www.wikidata.org/entity/Q4699589,Ajax,1912,,female organism
http://www.wikidata.org/entity/Q108642517,Ris Orangis,http://www.wikidata.org/entity/Q106786480,Rirette II,http://www.wikidata.org/entity/Q22306751,Jus d'Orange,1920,,
http://www.wikidata.org/entity/Q108642865,Golden Key,http://www.wikidata.org/entity/Q111345075,Lock and Key,http://www.wikidata.org/entity/Q6469266,Ladas,1901,,female organism
http://www.wikidata.org/entity/Q108649791,Martagon,,,http://www.wikidata.org/entity/Q4886992,Bend Or,1887,,male organism
http://www.wikidata.org/entity/Q108658634,Epaulette,,,,,2009,,male organism
http://www.wikidata.org/entity/Q108667109,Flying Spur,,,,,,,male organism
http://www.wikidata.org/entity/Q108685405,Baaeed,,,,,2018,,male organism
http://www.wikidata.org/entity/Q108689211,Lorette,http://www.wikidata.org/entity/Q108689447,Histoire de rire,http://www.wikidata.org/entity/Q108689266,Fringant,1955,,female organism
http://www.wikidata.org/entity/Q108689266,Fringant,,,,,1949,,male organism
http://www.wikidata.org/entity/Q108689447,Histoire de rire,,,,,1951,,female organism
http://www.wikidata.org/entity/Q108689524,Trianon du Bois,,,,,1941,,male organism
http://www.wikidata.org/entity/Q108689655,Quiryda,http://www.wikidata.org/entity/Q108690591,Japonaise,,,1938,,female organism
http://www.wikidata.org/entity/Q108689664,Francesco Zet,,,,,2018,,
http://www.wikidata.org/entity/Q108690591,Japonaise,,,http://www.wikidata.org/entity/Q108638995,Vas-y donc,,,female organism
http://www.wikidata.org/entity/Q108692122,Firth of Lorne,,,,,,,
http://www.wikidata.org/entity/Q108743631,Poetic Prince,,,,,,,male organism
http://www.wikidata.org/entity/Q108759999,Lanzarote,,,,,1968,1977,
http://www.wikidata.org/entity/Q108760417,Caribbean Spring,,,,,,,
http://www.wikidata.org/entity/Q108770970,Bayadère,http://www.wikidata.org/entity/Q108771082,Marquise,http://www.wikidata.org/entity/Q108770989,Ramsay,1854,1859,female organism
http://www.wikidata.org/entity/Q108770989,Ramsay,http://www.wikidata.org/entity/Q108771161,Emelina,http://www.wikidata.org/entity/Q108771002,Sylvio,1845,,male organism
http://www.wikidata.org/entity/Q108771002,Sylvio,,,,,1826,1854,male organism
http://www.wikidata.org/entity/Q108771054,The Norfolk Cob,,,http://www.wikidata.org/entity/Q108771466,Fireaway,1819,,male organism
http://www.wikidata.org/entity/Q108771082,Marquise,,,http://www.wikidata.org/entity/Q56314953,The Norfolk Phenomenon,1835,,female organism
http://www.wikidata.org/entity/Q108771161,Emelina,,,,,,,female organism
http://www.wikidata.org/entity/Q108771466,Fireaway,,,http://www.wikidata.org/entity/Q108771487,West's Fireaway,1815,,male organism
http://www.wikidata.org/entity/Q108771487,West's Fireaway,,,,,1800,,male organism
http://www.wikidata.org/entity/Q108772225,Alphérie,,,http://www.wikidata.org/entity/Q112135804,Fitz Pantaloon,1863,,female organism
http://www.wikidata.org/entity/Q108776206,Roquelaure,http://www.wikidata.org/entity/Q106858093,Bayadere,http://www.wikidata.org/entity/Q41796305,Conquerant,1869,,male organism
http://www.wikidata.org/entity/Q108777449,ヤマノタンポポ,,,,,,,
http://www.wikidata.org/entity/Q108783512,Galathée,http://www.wikidata.org/entity/Q106858093,Bayadere,http://www.wikidata.org/entity/Q41796305,Conquerant,1870,,female organism
http://www.wikidata.org/entity/Q108783518,Orpheline,http://www.wikidata.org/entity/Q106858093,Bayadere,http://www.wikidata.org/entity/Q41796305,Conquerant,1871,,female organism
http://www.wikidata.org/entity/Q108789740,Tsurumai Aswan,,,,,,,male organism
http://www.wikidata.org/entity/Q10879991,Akeed Mofeed,,,http://www.wikidata.org/entity/Q5310663,Dubawi,2009,,male organism
http://www.wikidata.org/entity/Q108799914,Torquator Tasso,,,,,,,
http://www.wikidata.org/entity/Q108803740,Voter,,,,,,,
http://www.wikidata.org/entity/Q108839566,Bienseance,http://www.wikidata.org/entity/Q108839609,Miss-Ann,http://www.wikidata.org/entity/Q108839571,Friedland,1844,,female organism
http://www.wikidata.org/entity/Q108839571,Friedland,,,,,1835,,male organism
http://www.wikidata.org/entity/Q108839609,Miss-Ann,,,,,1827,,female organism
http://www.wikidata.org/entity/Q108839642,Alley,,,,,1818,,female organism
http://www.wikidata.org/entity/Q108840103,Prince Giles the First,,,,,1874,,male organism
http://www.wikidata.org/entity/Q108853231,Corsair,http://www.wikidata.org/entity/Q108853813,Cleveland mare,http://www.wikidata.org/entity/Q108853749,Knox's Corsair,1845,,male organism
http://www.wikidata.org/entity/Q108853236,Elisa,http://www.wikidata.org/entity/Q108853273,Elise,http://www.wikidata.org/entity/Q108853231,Corsair,1853,1881,female organism
http://www.wikidata.org/entity/Q108853273,Elise,http://www.wikidata.org/entity/Q108855000,La Panachee,http://www.wikidata.org/entity/Q108853309,Marcellus,1831,,female organism
http://www.wikidata.org/entity/Q108853309,Marcellus,http://www.wikidata.org/entity/Q108899348,Briséis,http://www.wikidata.org/entity/Q7448391,Selim,1819,,male organism
http://www.wikidata.org/entity/Q108853684,La Juggler,http://www.wikidata.org/entity/Q108855021,Young Topper mare,http://www.wikidata.org/entity/Q108853693,The Juggler,1838,,female organism
http://www.wikidata.org/entity/Q108853693,The Juggler,http://www.wikidata.org/entity/Q108888352,Pantechnetheca,http://www.wikidata.org/entity/Q108888350,Wamba,1832,,male organism
http://www.wikidata.org/entity/Q108853733,La Pilot,http://www.wikidata.org/entity/Q108897050,La Bachate,http://www.wikidata.org/entity/Q108853739,Pilot,1828,,female organism
http://www.wikidata.org/entity/Q108853739,Pilot,,,,,,,male organism
http://www.wikidata.org/entity/Q108853749,Knox's Corsair,,,http://www.wikidata.org/entity/Q108888343,Aughton Merrylegs,1830,,male organism
http://www.wikidata.org/entity/Q108853813,Cleveland mare,,,http://www.wikidata.org/entity/Q108853865,Cleveland,1833,,female organism
http://www.wikidata.org/entity/Q108853865,Cleveland,,,http://www.wikidata.org/entity/Q108854008,Barnabe,1818,,male organism
http://www.wikidata.org/entity/Q108854008,Barnabe,,,,,,,male organism
http://www.wikidata.org/entity/Q108854947,Fille d'Électrique,,,,,,,female organism
http://www.wikidata.org/entity/Q108855000,La Panachee,http://www.wikidata.org/entity/Q108873747,La Belle Matador,http://www.wikidata.org/entity/Q108873726,Dio,1819,,female organism
http://www.wikidata.org/entity/Q108855021,Young Topper mare,http://www.wikidata.org/entity/Q108899302,Cleveland mare,http://www.wikidata.org/entity/Q108855027,Young Topper,1820,,female organism
http://www.wikidata.org/entity/Q108855027,Young Topper,,,http://www.wikidata.org/entity/Q108855032,Topper,1812,,male organism
http://www.wikidata.org/entity/Q108855032,Topper,,,,,1800,,male organism
http://www.wikidata.org/entity/Q108857377,Succès,http://www.wikidata.org/entity/Q108853684,La Juggler,http://www.wikidata.org/entity/Q108857729,Telegraph,1852,,male organism
http://www.wikidata.org/entity/Q108857525,Miss Pierce,http://www.wikidata.org/entity/Q108857530,Lady Pierce,http://www.wikidata.org/entity/Q108857377,Succès,1857,,female organism
http://www.wikidata.org/entity/Q108857530,Lady Pierce,http://www.wikidata.org/entity/Q108857632,Diamond mare,http://www.wikidata.org/entity/Q108857616,Henry Clay,1850,,female organism
http://www.wikidata.org/entity/Q108857616,Henry Clay,,,,,1837,,male organism
http://www.wikidata.org/entity/Q108857632,Diamond mare,,,,,1840,,female organism
http://www.wikidata.org/entity/Q108857650,Sympathie,http://www.wikidata.org/entity/Q108857709,Debutante,http://www.wikidata.org/entity/Q108857676,Pédagogue,1862,,female organism
http://www.wikidata.org/entity/Q108857676,Pédagogue,,,http://www.wikidata.org/entity/Q52555857,Nuncio,1854,,male organism
http://www.wikidata.org/entity/Q108857709,Debutante,,,,,1855,,female organism
http://www.wikidata.org/entity/Q108857709,Debutante,,,,,1860,,female organism
http://www.wikidata.org/entity/Q108857709,Debutante,,,,,1867,,female organism
http://www.wikidata.org/entity/Q108857729,Telegraph,,,,,1844,,male organism
http://www.wikidata.org/entity/Q108857748,Candelaria,,,,,,,female organism
http://www.wikidata.org/entity/Q108857893,Miss Bell,,,,,1857,,female organism
http://www.wikidata.org/entity/Q108858374,Alérion,http://www.wikidata.org/entity/Q108858404,Narcisse,http://www.wikidata.org/entity/Q96037199,Fuschia,1900,,male organism
http://www.wikidata.org/entity/Q108858404,Narcisse,http://www.wikidata.org/entity/Q108861063,Fauvette II,http://www.wikidata.org/entity/Q96207395,Cherbourg,1891,,female organism
http://www.wikidata.org/entity/Q108858841,Fire Phenomenon,,,http://www.wikidata.org/entity/Q108771054,The Norfolk Cob,1840,,female organism
http://www.wikidata.org/entity/Q108858849,Hood's Fireaway,,,http://www.wikidata.org/entity/Q108858858,W. Burgess Fireaway,1852,,male organism
http://www.wikidata.org/entity/Q108858858,W. Burgess Fireaway,,,,,1844,,male organism
http://www.wikidata.org/entity/Q108858908,Darioletta,http://www.wikidata.org/entity/Q108858976,Selima,http://www.wikidata.org/entity/Q62023137,Amadis,1822,,female organism
http://www.wikidata.org/entity/Q108858976,Selima,http://www.wikidata.org/entity/Q62027828,Potoooooooo mare,http://www.wikidata.org/entity/Q7448391,Selim,1810,,female organism
http://www.wikidata.org/entity/Q108860764,Dame d'Honneur,,,,,1881,,female organism
http://www.wikidata.org/entity/Q108861063,Fauvette II,,,http://www.wikidata.org/entity/Q41796302,Phaeton,1883,,female organism
http://www.wikidata.org/entity/Q108861079,Esther,http://www.wikidata.org/entity/Q108861295,Royale Topaze,http://www.wikidata.org/entity/Q108861266,Rivoli,1882,,female organism
http://www.wikidata.org/entity/Q108861266,Rivoli,,,http://www.wikidata.org/entity/Q41796305,Conquerant,1873,,male organism
http://www.wikidata.org/entity/Q108861295,Royale Topaze,,,,,,,female organism
http://www.wikidata.org/entity/Q108861649,Ceres,,,http://www.wikidata.org/entity/Q116176239,Urimesnil,,,female organism
http://www.wikidata.org/entity/Q108861657,Duegne,,,http://www.wikidata.org/entity/Q96142797,Lavater,,,female organism
http://www.wikidata.org/entity/Q108865063,Beccari,http://www.wikidata.org/entity/Q108865072,Belle Pensee,http://www.wikidata.org/entity/Q3269685,Lyphard,1991,,male organism
http://www.wikidata.org/entity/Q108865072,Belle Pensee,,,http://www.wikidata.org/entity/Q2245980,Ribot,1972,,female organism
http://www.wikidata.org/entity/Q108865113,Tavbecca,,,http://www.wikidata.org/entity/Q108865063,Beccari,2001,,female organism
http://www.wikidata.org/entity/Q108865148,Talent,http://www.wikidata.org/entity/Q108865113,Tavbecca,http://www.wikidata.org/entity/Q108865481,Egerton,2011,,male organism
http://www.wikidata.org/entity/Q108865267,Groom Dancer,,,http://www.wikidata.org/entity/Q2907399,Blushing Groom,1984,,male organism
http://www.wikidata.org/entity/Q108865481,Egerton,,,http://www.wikidata.org/entity/Q108865267,Groom Dancer,2001,,male organism
http://www.wikidata.org/entity/Q108873726,Dio,http://www.wikidata.org/entity/Q109769633,Hambletonian mare,http://www.wikidata.org/entity/Q62033052,Whitworth,1813,,male organism
http://www.wikidata.org/entity/Q108873747,La Belle Matador,,,http://www.wikidata.org/entity/Q108883653,Matador,,,female organism
http://www.wikidata.org/entity/Q10887476,Floral Pegasus,,,,,,,
http://www.wikidata.org/entity/Q108883653,Matador,http://www.wikidata.org/entity/Q108883665,La Parfaite,http://www.wikidata.org/entity/Q108883659,L'Aleyrion,1801,,male organism
http://www.wikidata.org/entity/Q108883659,L'Aleyrion,,,,,1790,,male organism
http://www.wikidata.org/entity/Q108883665,La Parfaite,,,,,1796,,female organism
http://www.wikidata.org/entity/Q108883675,L'Aleyrionne,http://www.wikidata.org/entity/Q108883665,La Parfaite,http://www.wikidata.org/entity/Q108883659,L'Aleyrion,1805,,female organism
http://www.wikidata.org/entity/Q108883679,Le Parfait,,,,,,,male organism
http://www.wikidata.org/entity/Q108883711,La Séduisante,http://www.wikidata.org/entity/Q108883675,L'Aleyrionne,,,1819,,female organism
http://www.wikidata.org/entity/Q108883782,La Snail,http://www.wikidata.org/entity/Q108883711,La Séduisante,,,1825,,female organism
